cycle,ambient_temperature,datetime,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time,batteryID,measured_power,load_power,power_difference,average_power,temperature_difference,measured_resistance,load_resistance,voltage_efficiency
48961,24,2008-05-26 10:44:00,1.153818332,3.222423951,-2.010710248,36.05440798,1.9988,2.315,1536.968,2,-6.47936086168,4.627222,11.10658286168,-0.926069431,12.05440798,-1.602629695,1.158194917,71.84032999
48963,24,2008-05-26 10:44:00,1.153818332,3.216754887,-2.011756561,36.18704839,1.999,2.309,1555.687,2,-6.47132774905,4.615691,11.08701874905,-0.927818375,12.18704839,-1.598978201,1.155077539,71.78041477
48965,24,2008-05-26 10:44:00,1.153818332,3.211053561,-2.011297425,36.32274771,1.999,2.303,1574.422,2,-6.45838375878,4.603697,11.06208075878,-0.927343379,12.32274771,-1.596508563,1.152076038,71.72100858
48992,24,2008-05-26 10:44:00,1.153818332,3.105854919,-2.008791319,38.18372642,1.999,2.199,1827.328,2,-6.23901439936,4.395801,10.63481539936,-0.9216067,14.18372642,-1.546131193,1.100050025,70.80176175
49001,24,2008-05-26 10:44:00,1.153818332,3.044902637,-2.007977548,38.88853856,1.999,2.139,1911.703,2,-6.11409613094,4.275861,10.38995713094,-0.919117565,14.88853856,-1.516402731,1.070035018,70.2485516
49005,24,2008-05-26 10:44:00,1.153818332,3.008169401,-2.011613134,39.226034,1.9988,2.103,1949.125,2,-6.05127307635,4.2034764,10.25474947635,-0.923898338,15.226034,-1.495401551,1.052131279,69.90962674
49016,24,2008-05-26 10:44:00,1.153818332,2.825421339,-2.010110042,40.32711803,1.999,1.931,2052.172,2,-5.67940780640,3.860069,9.53947680640,-0.909669403,16.32711803,-1.405605305,0.965982991,68.34378906
49030,24,2008-05-26 10:44:00,1.153818332,3.457851805,-0.003306317,40.1172861,0.0006,0,2184.5,2,-0.01143275421,0,0.01143275421,-0.005716377,16.1172861,-1045.831905,0,0
49037,24,2008-05-26 10:44:00,1.153818332,3.565620299,-0.002324767,38.91939586,0.0006,0,2251.265,2,-0.00828923641,0,0.00828923641,-0.004144618,14.91939586,-1533.753834,0,0
49038,24,2008-05-26 10:44:00,1.153818332,3.574825273,-0.002632443,38.75457709,0.0008,0,2260.765,2,-0.00941052377,0,0.00941052377,-0.004705262,14.75457709,-1357.987722,0,0
49058,24,2008-05-26 10:44:00,1.153818332,3.660347355,0.000536199,35.7720626,0.0006,0,2452.922,2,0.00196267459,0,0.00196267459,0.000981337,11.7720626,6826.471804,0,0
49060,24,2008-05-26 10:44:00,1.153818332,3.664057199,-0.002660698,35.51465613,0.0006,0,2472.172,2,-0.00974894966,0,0.00974894966,-0.004874475,11.51465613,-1377.103752,0,0
49064,24,2008-05-26 10:44:00,1.153818332,3.671138819,-0.002768622,35.03052405,0.0006,0,2510.765,2,-0.01016399570,0,0.01016399570,-0.005081998,11.03052405,-1325.980513,0,0
49071,24,2008-05-26 10:44:00,1.153818332,3.680183213,-0.005839837,34.23664536,0.0006,0,2578.25,2,-0.02149167009,0,0.02149167009,-0.010745835,10.23664536,-630.1859475,0,0
49073,24,2008-05-26 10:44:00,1.153818332,3.682394125,-0.003310169,34.03095666,0.0006,0,2597.5,2,-0.01218934688,0,0.01218934688,-0.006094673,10.03095666,-1112.448979,0,0
49074,24,2008-05-26 10:44:00,1.153818332,3.683565708,-0.002280387,33.90962329,0.0006,0,2607.328,2,-0.00839995535,0,0.00839995535,-0.004199978,9.90962329,-1615.324815,0,0
49078,24,2008-05-26 10:44:00,1.153818332,3.687296065,-0.00181393,33.48259013,0.0006,0,2646.437,2,-0.00668849695,0,0.00668849695,-0.003344248,9.48259013,-2032.76646,0,0
49084,24,2008-05-26 10:44:00,1.153818332,3.691950965,-0.002574086,32.88918509,0.0006,0,2705.297,2,-0.00950339929,0,0.00950339929,-0.0047517,8.88918509,-1434.276464,0,0
49085,24,2008-05-26 10:44:00,1.153818332,3.69233645,-0.006469847,32.79946377,0.0006,0,2715.14,2,-0.02388885190,0,0.02388885190,-0.011944426,8.79946377,-570.6991912,0,0
49098,24,2008-05-26 15:30:00,1.164400956,3.86556087,-2.011578946,24.05300388,1.9988,2.939,38.312,2,-7.77588086057,5.8744732,13.65035406057,-0.95070383,0.05300388,-1.921655065,1.470382229,76.030364
49100,24,2008-05-26 15:30:00,1.164400956,3.829418448,-2.009836912,24.29797567,1.9988,2.905,57.109,2,-7.69650654828,5.806514,13.50302054828,-0.944996274,0.29797567,-1.905337903,1.453372023,75.86008266
49110,24,2008-05-26 15:30:00,1.164400956,3.725722715,-2.011532802,25.56126021,1.9988,2.811,150.734,2,-7.49441345238,5.6186268,13.11304025238,-0.937893326,1.56126021,-1.852180939,1.406343806,75.44844893
49111,24,2008-05-26 15:30:00,1.164400956,3.718973431,-2.010188833,25.67771462,1.9988,2.805,160.14,2,-7.47583886122,5.606634,13.08247286122,-0.934602431,1.67771462,-1.85006173,1.403342005,75.42403978
49116,24,2008-05-26 15:30:00,1.164400956,3.689264784,-2.010065746,26.32669506,1.9988,2.776,206.953,2,-7.41566477024,5.5486688,12.96433357024,-0.933497985,2.32669506,-1.835395082,1.3888333,75.2453446
49119,24,2008-05-26 15:30:00,1.164400956,3.672346305,-2.008738003,26.69472888,1.9988,2.761,235.109,2,-7.37678158303,5.5186868,12.89546838303,-0.929047392,2.69472888,-1.828185806,1.381328797,75.18354128
49124,24,2008-05-26 15:30:00,1.164400956,3.643741334,-2.010303166,27.27878249,1.9988,2.733,282.078,2,-7.32502473983,5.4627204,12.78774513983,-0.93115217,3.27878249,-1.812533252,1.367320392,75.00532418
49125,24,2008-05-26 15:30:00,1.164400956,3.638153687,-2.011122387,27.40060976,1.9988,2.728,291.469,2,-7.31677232727,5.4527264,12.76949872727,-0.932022964,3.40060976,-1.809016552,1.364818891,74.98308853
49131,24,2008-05-26 15:30:00,1.164400956,3.60490472,-2.011085608,27.98884386,1.9988,2.696,347.703,2,-7.24977200060,5.3887648,12.63853680060,-0.9305036,3.98884386,-1.792516791,1.348809286,74.78699742
49134,24,2008-05-26 15:30:00,1.164400956,3.589471973,-2.010575007,28.22767411,1.9988,2.681,375.797,2,-7.21690263724,5.3587828,12.57568543724,-0.929059919,4.22767411,-1.785296226,1.341304783,74.69065144
49138,24,2008-05-26 15:30:00,1.164400956,3.571043412,-2.011708492,28.46676911,1.9988,2.662,413.265,2,-7.18389835722,5.3208056,12.50470395722,-0.931546379,4.46676911,-1.77512966,1.331799079,74.54403918
49140,24,2008-05-26 15:30:00,1.164400956,3.562313442,-2.008752127,28.56377748,1.999,2.654,431.984,2,-7.15580470366,5.305346,12.46115070366,-0.925229352,4.56377748,-1.773396227,1.327663832,74.50214708
49146,24,2008-05-26 15:30:00,1.164400956,3.537587472,-2.010859656,28.86920015,1.9988,2.629,488.203,2,-7.11359192702,5.2548452,12.36843712702,-0.929373364,4.86920015,-1.759241358,1.315289174,74.31618358
49149,24,2008-05-26 15:30:00,1.164400956,3.525512226,-2.009012924,29.0313698,1.999,2.617,516.328,2,-7.08279962575,5.231383,12.31418262575,-0.925708313,5.0313698,-1.754847957,1.309154577,74.23034817
49150,24,2008-05-26 15:30:00,1.164400956,3.52145002,-2.009229836,29.08085159,1.9988,2.613,525.687,2,-7.07540244617,5.2228644,12.29826684617,-0.926269023,5.08085159,-1.752636735,1.307284371,74.2023878
49155,24,2008-05-26 15:30:00,1.164400956,3.502047394,-2.009192704,29.3704857,1.9988,2.594,572.5,2,-7.03628807309,5.1848872,12.22117527309,-0.925700437,5.3704857,-1.743012199,1.297778667,74.07095645
49179,24,2008-05-26 15:30:00,1.164400956,3.420954894,-2.010512515,31.00979195,1.999,2.512,797.156,2,-6.87787262764,5.021488,11.89936062764,-0.928192314,7.00979195,-1.701533747,1.256628314,73.42979016
49182,24,2008-05-26 15:30:00,1.164400956,3.41190358,-2.011482427,31.22082043,1.9988,2.504,825.219,2,-6.86298409379,5.0049952,11.86797929379,-0.928994447,7.22082043,-1.696213466,1.252751651,73.39011614
49187,24,2008-05-26 15:30:00,1.164400956,3.397607314,-2.010155886,31.5604319,1.9988,2.489,872.094,2,-6.82972034055,4.9750132,11.80473354055,-0.92735357,7.5604319,-1.690220812,1.245247148,73.25743589
49188,24,2008-05-26 15:30:00,1.164400956,3.394846634,-2.011295709,31.63245892,1.999,2.486,881.5,2,-6.82804046768,4.969514,11.79755446768,-0.929263234,7.63245892,-1.687890358,1.243621811,73.22863941
49190,24,2008-05-26 15:30:00,1.164400956,3.389301027,-2.012451302,31.75896862,1.999,2.48,900.234,2,-6.82080326466,4.95752,11.77832326466,-0.931641632,7.75896862,-1.684165487,1.24062031,73.17142916
49196,24,2008-05-26 15:30:00,1.164400956,3.373090075,-2.01143523,32.16146818,1.999,2.464,956.422,2,-6.78475221082,4.925536,11.71028821082,-0.929608105,8.16146818,-1.676956844,1.232616308,73.04874596
49203,24,2008-05-26 15:30:00,1.164400956,3.35496652,-2.01187675,32.60739594,1.9988,2.446,1021.953,2,-6.74977913862,4.8890648,11.63884393862,-0.930357169,8.60739594,-1.667580541,1.223734241,72.90683783
49209,24,2008-05-26 15:30:00,1.164400956,3.340011591,-2.014099987,33.00479436,1.9988,2.431,1078.172,2,-6.72711730201,4.8590828,11.58620010201,-0.934017251,9.00479436,-1.658314688,1.216229738,72.78417855
49210,24,2008-05-26 15:30:00,1.164400956,3.33763022,-2.009677648,33.07059554,1.9988,2.428,1087.562,2,-6.70756085042,4.8530864,11.56064725042,-0.927237225,9.07059554,-1.660778893,1.214728837,72.74622531
49214,24,2008-05-26 15:30:00,1.164400956,3.328287551,-2.011510379,33.31608386,1.9988,2.419,1125.094,2,-6.69488495313,4.8350972,11.52998215313,-0.929893877,9.31608386,-1.654621117,1.210226136,72.68001827
49217,24,2008-05-26 15:30:00,1.164400956,3.321839572,-2.011458755,33.50419194,1.999,2.412,1153.125,2,-6.68174328980,4.821588,11.50333128980,-0.930077645,9.50419194,-1.65145796,1.206603302,72.61036988
49243,24,2008-05-26 15:30:00,1.164400956,3.262794119,-2.010349149,35.16158786,1.9988,2.353,1396.75,2,-6.55935538049,4.7031764,11.26253178049,-0.92808949,11.16158786,-1.622998732,1.177206324,72.11610399
49245,24,2008-05-26 15:30:00,1.164400956,3.258060548,-2.01113241,35.28365826,1.999,2.348,1415.453,2,-6.55239116183,4.693652,11.24604316183,-0.929369581,11.28365826,-1.62001295,1.174587294,72.06741451
49251,24,2008-05-26 15:30:00,1.164400956,3.243627555,-2.009976377,35.67663707,1.9988,2.334,1471.875,2,-6.51961476134,4.6651992,11.18481396134,-0.927207781,11.67663707,-1.613764018,1.16770062,71.95647344
49259,24,2008-05-26 15:30:00,1.164400956,3.222283804,-2.010094007,36.18893235,1.999,2.313,1546.828,2,-6.47709336327,4.623687,11.10078036327,-0.926703182,12.18893235,-1.603051296,1.157078539,71.78138676
49263,24,2008-05-26 15:30:00,1.164400956,3.210834392,-2.010032418,36.4465206,1.999,2.302,1584.328,2,-6.45388121675,4.601698,11.05557921675,-0.926091608,12.4465206,-1.597404282,1.151575788,71.69475965
49268,24,2008-05-26 15:30:00,1.164400956,3.195661975,-2.011173345,36.78963811,1.999,2.287,1631.156,2,-6.42703018375,4.571713,10.99874318375,-0.927658592,12.78963811,-1.588954022,1.144072036,71.5657669
49270,24,2008-05-26 15:30:00,1.164400956,3.189361955,-2.012502113,36.92566728,1.9988,2.281,1649.89,2,-6.41859767356,4.5592628,10.97786047356,-0.929667437,12.92566728,-1.584774463,1.141184711,71.519007
49273,24,2008-05-26 15:30:00,1.164400956,3.179271337,-2.009707435,37.12552791,1.999,2.271,1677.969,2,-6.38940524385,4.539729,10.92913424385,-0.924838122,13.12552791,-1.581957295,1.136068034,71.4314621
49274,24,2008-05-26 15:30:00,1.164400956,3.175828873,-2.010841483,37.19147149,1.999,2.267,1687.328,2,-6.38608844074,4.531733,10.91782144074,-0.92717772,13.19147149,-1.579353171,1.134067034,71.3829394
49277,24,2008-05-26 15:30:00,1.164400956,3.164788719,-2.011510616,37.39751286,1.999,2.256,1715.406,2,-6.36600610567,4.509744,10.87575010567,-0.928131053,13.39751286,-1.573339307,1.128564282,71.28437947
49282,24,2008-05-26 15:30:00,1.164400956,3.144665531,-2.010145103,37.73928715,1.999,2.236,1762.25,2,-6.32123401771,4.469764,10.79099801771,-0.925735009,13.73928715,-1.56439728,1.11855928,71.10454126
49284,24,2008-05-26 15:30:00,1.164400956,3.135826561,-2.011046137,37.87582322,1.999,2.227,1781.031,2,-6.30629189180,4.451773,10.75806489180,-0.927259446,13.87582322,-1.559301153,1.114057029,71.01795832
49287,24,2008-05-26 15:30:00,1.164400956,3.121946285,-2.012048883,38.10328848,1.999,2.213,1809.109,2,-6.28150853552,4.423787,10.70529553552,-0.928860768,14.10328848,-1.551625466,1.107053527,70.88526829
49293,24,2008-05-26 15:30:00,1.164400956,3.088399097,-2.012311817,38.5338511,1.999,2.181,1865.328,2,-6.21482199851,4.359819,10.57464099851,-0.927501499,14.5338511,-1.534751757,1.091045523,70.61911144
49295,24,2008-05-26 15:30:00,1.164400956,3.075031993,-2.009605436,38.68905552,1.9988,2.168,1884.062,2,-6.17960100901,4.3333984,10.51299940901,-0.923101305,14.68905552,-1.530167036,1.08465079,70.50333151
49296,24,2008-05-26 15:30:00,1.164400956,3.06828792,-2.009076268,38.77230275,1.999,2.161,1893.39,2,-6.16442444346,4.319839,10.48426344346,-0.922292722,14.77230275,-1.527213262,1.08104052,70.43015702
49299,24,2008-05-26 15:30:00,1.164400956,3.045377842,-2.01248987,39.00899078,1.999,2.138,1921.406,2,-6.12879205735,4.273862,10.40265405735,-0.927465029,15.00899078,-1.513238843,1.069534767,70.20475327
49302,24,2008-05-26 15:30:00,1.164400956,3.01803728,-2.007226235,39.2709463,1.999,2.112,1949.484,2,-6.05788360662,4.221888,10.27977160662,-0.917997803,15.2709463,-1.503586007,1.056528264,69.97925486
49305,24,2008-05-26 15:30:00,1.164400956,2.986810649,-2.011746392,39.51856949,1.999,2.081,1977.562,2,-6.00870554671,4.159919,10.16862454671,-0.924393273,15.51856949,-1.484685476,1.04102051,69.67298046
49311,24,2008-05-26 15:30:00,1.164400956,2.901871967,-2.010864928,40.11386009,1.999,1.999,2033.812,2,-5.83527256399,3.996001,9.83127356399,-0.919635782,16.11386009,-1.443096414,1,68.8865678
49314,24,2008-05-26 15:30:00,1.164400956,2.827754957,-2.00937096,40.42966822,1.999,1.931,2061.89,2,-5.68200869259,3.860069,9.54207769259,-0.910969846,16.42966822,-1.407283679,0.965982991,68.28738803
49316,24,2008-05-26 15:30:00,1.164400956,2.753015634,-2.012447518,40.65657868,1.9988,1.862,2080.594,2,-5.54029947966,3.7217656,9.26206507966,-0.90926694,16.65657868,-1.367993754,0.931558935,67.63492285
49317,24,2008-05-26 15:30:00,1.164400956,2.703716083,-2.010147848,40.7841023,1.999,1.818,2090,2,-5.43486906585,3.634182,9.06905106585,-0.900343533,16.7841023,-1.345033444,0.909454727,67.24078802
49318,24,2008-05-26 15:30:00,1.164400956,2.645437982,-2.010131377,40.9132672,1.999,1.764,2099.359,2,-5.31767789353,3.526236,8.84391389353,-0.895720947,16.9132672,-1.31605228,0.882441221,66.68082987
49320,24,2008-05-26 15:30:00,1.164400956,2.491537252,-2.008831442,41.21909597,1.999,1.623,2118.047,2,-5.00507837073,3.244377,8.24945537073,-0.880350685,17.21909597,-1.240291843,0.811905953,65.14050708
49323,24,2008-05-26 15:30:00,1.164400956,3.263267161,-0.003339439,41.02760098,0.0006,0,2146.64,2,-0.01089748162,0,0.01089748162,-0.005448741,17.02760098,-977.190229,0,0
49333,24,2008-05-26 15:30:00,1.164400956,3.547978915,-0.003375088,39.37042884,0.0006,0,2241.703,2,-0.01197474106,0,0.01197474106,-0.005987371,15.37042884,-1051.225602,0,0
49344,24,2008-05-26 15:30:00,1.164400956,3.628095647,-0.002849472,37.56068988,0.0008,0,2346.984,2,-0.01033815696,0,0.01033815696,-0.005169078,13.56068988,-1273.251903,0,0
49347,24,2008-05-26 15:30:00,1.164400956,3.639868085,-0.00457932,37.10478012,0.0006,0,2375.969,2,-0.01666812072,0,0.01666812072,-0.00833406,13.10478012,-794.8490354,0,0
49354,24,2008-05-26 15:30:00,1.164400956,3.659040109,-0.002180429,36.11951905,0.0006,0,2443.484,2,-0.00797827717,0,0.00797827717,-0.003989139,12.11951905,-1678.128528,0,0
49356,24,2008-05-26 15:30:00,1.164400956,3.663027195,-0.016859729,35.85165231,0.0006,0,2462.75,2,-0.06175764583,0,0.06175764583,-0.030878823,11.85165231,-217.2648917,0,0
49363,24,2008-05-26 15:30:00,1.164400956,3.67500745,-0.002156144,35.01000141,0.0006,0,2530.281,2,-0.00792384526,0,0.00792384526,-0.003961923,11.01000141,-1704.43507,0,0
49364,24,2008-05-26 15:30:00,1.164400956,3.676204801,-0.001829867,34.90339297,0.0006,0,2539.906,2,-0.00672696585,0,0.00672696585,-0.003363483,10.90339297,-2009.001092,0,0
49367,24,2008-05-26 15:30:00,1.164400956,3.680300235,-0.003488942,34.55334087,0.0006,0,2568.75,2,-0.01284035406,0,0.01284035406,-0.006420177,10.55334087,-1054.847067,0,0
49369,24,2008-05-26 15:30:00,1.164400956,3.682573828,-0.00355283,34.33637244,0.0006,0,2588.015,2,-0.01308355877,0,0.01308355877,-0.006541779,10.33637244,-1036.518445,0,0
49375,24,2008-05-26 15:30:00,1.164400956,3.68835704,-0.003245298,33.66884654,0.0006,0,2646.765,2,-0.01196981773,0,0.01196981773,-0.005984909,9.66884654,-1136.523376,0,0
49377,24,2008-05-26 15:30:00,1.164400956,3.690074263,-0.003745828,33.47735657,0.0006,0,2666.328,2,-0.01382238350,0,0.01382238350,-0.006911192,9.47735657,-985.1157776,0,0
49383,24,2008-05-26 15:30:00,1.164400956,3.694151016,-0.004231618,32.91119524,0.0008,0,2724.875,2,-0.01563223593,0,0.01563223593,-0.007816118,8.91119524,-872.9878302,0,0
49385,24,2008-05-26 15:30:00,1.164400956,3.69494184,-0.003316687,32.72728568,0.0006,0,2744.484,2,-0.01225496557,0,0.01225496557,-0.006127483,8.72728568,-1114.045986,0,0
49411,24,2008-05-26 20:21:00,1.158797495,3.700321342,-2.008435454,26.07859885,1.9988,2.786,188.047,2,-7.43185657447,5.5686568,13.00051337447,-0.931599887,2.07859885,-1.842389973,1.393836302,75.29075836
49414,24,2008-05-26 20:21:00,1.158797495,3.682806488,-2.009159332,26.45179744,1.9988,2.77,216.141,2,-7.39934502332,5.536676,12.93602102332,-0.931334512,2.45179744,-1.833008676,1.385831499,75.21437819
49418,24,2008-05-26 20:21:00,1.158797495,3.660112783,-2.011400506,26.95424895,1.9988,2.749,253.641,2,-7.36195270374,5.4947012,12.85665390374,-0.933625752,2.95424895,-1.819683734,1.375325195,75.10697519
49427,24,2008-05-26 20:21:00,1.158797495,3.609328034,-2.009326327,27.911858,1.9988,2.701,337.875,2,-7.25231784150,5.3987588,12.65107664150,-0.926779521,3.911858,-1.796287634,1.351310786,74.83387419
49428,24,2008-05-26 20:21:00,1.158797495,3.604053946,-2.012284213,28.00639057,1.9988,2.695,347.297,2,-7.25238085834,5.386766,12.63914685834,-0.932807429,4.00639057,-1.791026299,1.348308985,74.77690513
49429,24,2008-05-26 20:21:00,1.158797495,3.598722437,-2.011675166,28.09159064,1.9988,2.689,356.719,2,-7.23946055584,5.3747732,12.61423375584,-0.932343678,4.09159064,-1.78891826,1.345307184,74.72096132
49432,24,2008-05-26 20:21:00,1.158797495,3.583602398,-2.009083577,28.31103982,1.9988,2.675,384.813,2,-7.19975672432,5.34679,12.54654672432,-0.926483362,4.31103982,-1.783700011,1.338302982,74.64555782
49433,24,2008-05-26 20:21:00,1.158797495,3.578500174,-2.009019716,28.36852758,1.9988,2.67,394.204,2,-7.18927740328,5.336796,12.52607340328,-0.926240702,4.36852758,-1.781217051,1.335801481,74.61226408
49435,24,2008-05-26 20:21:00,1.158797495,3.569637735,-2.010784104,28.49081798,1.9988,2.661,412.922,2,-7.17777081458,5.3188068,12.49657761458,-0.929482007,4.49081798,-1.775246645,1.331298779,74.5453796
49437,24,2008-05-26 20:21:00,1.158797495,3.56110708,-2.009619874,28.59658047,1.9988,2.652,431.61,2,-7.15647156141,5.3008176,12.45728916141,-0.927826981,4.59658047,-1.772030186,1.326796078,74.47122315
49439,24,2008-05-26 20:21:00,1.158797495,3.552428702,-2.010361923,28.71163307,1.9988,2.644,450.297,2,-7.14166739667,5.2848272,12.42649459667,-0.928420098,4.71163307,-1.767059285,1.322793676,74.42795399
49446,24,2008-05-26 20:21:00,1.158797495,3.523923222,-2.014251455,29.06294069,1.9988,2.616,515.766,2,-7.09806747722,5.2288608,12.32692827722,-0.934603339,5.06294069,-1.749495185,1.308785271,74.23544258
49455,24,2008-05-26 20:21:00,1.158797495,3.489258591,-2.011096953,29.58139894,1.999,2.581,600.11,2,-7.01723732059,5.159419,12.17665632059,-0.92890916,5.58139894,-1.735002674,1.291145573,73.96986875
49457,24,2008-05-26 20:21:00,1.158797495,3.481917555,-2.012963357,29.7209034,1.9988,2.574,618.844,2,-7.00897245031,5.1449112,12.15388365031,-0.932030625,5.7209034,-1.729747113,1.287772664,73.92478309
49474,24,2008-05-26 20:21:00,1.158797495,3.425152502,-2.01098777,30.90931991,1.999,2.516,778.079,2,-6.88793979191,5.029484,11.91742379191,-0.929227896,6.90931991,-1.703218962,1.258629315,73.45658328
49478,24,2008-05-26 20:21:00,1.158797495,3.413163802,-2.012624394,31.18826899,1.999,2.505,815.407,2,-6.86941672862,5.007495,11.87691172862,-0.930960864,7.18826899,-1.69587719,1.253126563,73.39231708
49481,24,2008-05-26 20:21:00,1.158797495,3.404434605,-2.010057732,31.39413581,1.999,2.496,843.516,2,-6.84311010087,4.989504,11.83261410087,-0.92680305,7.39413581,-1.693699913,1.248624312,73.31613879
49494,24,2008-05-26 20:21:00,1.158797495,3.368382479,-2.010703285,32.2656537,1.9988,2.46,965.266,2,-6.77281771566,4.917048,11.68986571566,-0.927884858,8.2656537,-1.675226029,1.230738443,73.03208633
49500,24,2008-05-26 20:21:00,1.158797495,3.352872193,-2.011219783,32.66266917,1.999,2.444,1021.547,2,-6.74336288443,4.885556,11.62891888443,-0.928903442,8.66266917,-1.667083936,1.222611306,72.89272777
